sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Inverse temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,550,0.0018182,,,83077,0.000012037,,,0.0000022659,0.00016201,2.0379,0.82402,0.0000011119
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,600,0.0016667,,,71855,0.000013917,,,0.000002421,0.00018075,1.7671,0.98372,0.00000137
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,650,0.0015385,,,63307,0.000015796,,,0.000002576,0.00019949,1.4963,1.1434,0.0000017216
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,700,0.0014286,,,56577,0.000017675,,,0.0000027311,0.00021823,1.2256,1.3031,0.0000022284
23591,10.1016/j.joule.2018.04.025,20505,2a,25326,Pb0.980Na0.020Te_1.4e20_Pei,Pb0.980Na0.020Te ,750,0.0013333,,,,,,,,0.00023697,,1.4628,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,350,0.0028571,,,,,,,,0.00012542,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,400,0.0025,,,,,,,,0.00014142,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,450,0.0022222,,,,,,,,0.00015742,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,500,0.002,,,,,,,,0.00017342,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,550,0.0018182,,,,,,,,0.00018942,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,600,0.0016667,,,,,,,,0.00020542,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,650,0.0015385,,,,,,,,0.00022143,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,700,0.0014286,,,,,,,,0.00023743,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,750,0.0013333,,,,,,,,0.00025343,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,800,0.00125,,,,,,,,0.00026943,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,850,0.0011765,,,,,,,,0.00028543,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25327,(Pb0.95Ge0.01Na0.04)Te_ZEM,(Pb0.95Ge0.01Na0.04)Te,900,0.0011111,,,,,,,,0.00030143,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,350,0.0028571,,,185110,0.0000054023,,,0.0024526,0.00011644,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,400,0.0025,,,140620,0.0000071113,,,0.0025278,0.0001325,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,450,0.0022222,,,107100,0.0000093375,,,0.002603,0.00014856,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,500,0.002,,,83864,0.000011924,,,0.0026783,0.00016463,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,550,0.0018182,,,67972,0.000014712,,,0.0027535,0.00018069,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,600,0.0016667,,,56993,0.000017546,,,0.0028287,0.00019676,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,650,0.0015385,,,49339,0.000020268,,,0.0022347,0.00021282,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,700,0.0014286,,,44014,0.00002272,,,0.0023059,0.00022889,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,750,0.0013333,,,40412,0.000024745,,,0.0024247,0.00024495,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,800,0.00125,,,38190,0.000026185,,,0.0026017,0.00026101,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,850,0.0011765,,,37197,0.000026884,,,0.0028557,0.00027708,,,
23591,10.1016/j.joule.2018.04.025,20510,5Y24PTGN1_ZEM,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,900,0.0011111,,,37476,0.000026684,,,0.0032204,0.00029314,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,50,0.02,,,,,,,0.0020013,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,100,0.01,,,,,,,0.0020765,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,150,0.0066667,,,,,,,0.0021518,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,200,0.005,,,,,,,0.002227,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,250,0.004,,,,,,,0.0023022,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25329,(Pb0.953Ge0.007Na0.04)Te_ZEM_6105,(Pb0.953Ge0.007Na0.04)Te,300,0.0033333,,,,,,,0.0023774,,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,350,0.0028571,,,142940,0.0000069958,,,0.0024898,0.00012542,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,400,0.0025,,,109120,0.0000091642,,,0.0025633,0.00014142,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,450,0.0022222,,,88238,0.000011333,,,0.0026368,0.00015742,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,500,0.002,,,74069,0.000013501,,,0.0027103,0.00017342,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,550,0.0018182,,,63820,0.000015669,,,0.0027838,0.00018942,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,600,0.0016667,,,56060,0.000017838,,,0.0028573,0.00020542,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,650,0.0015385,,,49985,0.000020006,,,0.0024508,0.00022143,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,700,0.0014286,,,45096,0.000022175,,,0.0025422,0.00023743,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,750,0.0013333,,,41080,0.000024343,,,0.0026384,0.00025343,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,800,0.00125,,,37719,0.000026512,,,0.0027381,0.00026943,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,850,0.0011765,,,34868,0.00002868,,,0.0028407,0.00028543,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,900,0.0011111,,,32417,0.000030848,,,0.0029454,0.00030143,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,50,0.02,,,,,,,0.0020488,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,100,0.01,,,,,,,0.0021223,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,150,0.0066667,,,,,,,0.0021958,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,200,0.005,,,,,,,0.0022693,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,250,0.004,,,,,,,0.0023428,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25330,(Pb0.95Ge0.01Na0.04)Te_ZEM_5Y24,(Pb0.95Ge0.01Na0.04)Te,300,0.0033333,,,,,,,0.0024163,,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,350,0.0028571,,,218970,0.0000045668,,,0.0026817,0.00011461,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,400,0.0025,,,139550,0.0000071661,,,0.0027451,0.00013357,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,450,0.0022222,,,102400,0.0000097655,,,0.0028085,0.00015254,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,500,0.002,,,80873,0.000012365,,,0.0028719,0.0001715,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,550,0.0018182,,,66827,0.000014964,,,0.0029353,0.00019046,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,600,0.0016667,,,56935,0.000017564,,,0.0024972,0.00020943,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,650,0.0015385,,,49596,0.000020163,,,0.002587,0.00022839,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,700,0.0014286,,,43933,0.000022762,,,0.0026879,0.00024735,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,750,0.0013333,,,39429,0.000025362,,,0.0027963,0.00026631,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,800,0.00125,,,35764,0.000027961,,,0.0029106,0.00028528,,,
23591,10.1016/j.joule.2018.04.025,20511,ZEM,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,850,0.0011765,,,32723,0.00003056,,,0.0030289,0.00030424,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,50,0.02,,,,,,,0.0023013,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,100,0.01,,,,,,,0.0023647,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,150,0.0066667,,,,,,,0.0024281,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,200,0.005,,,,,,,0.0024915,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,250,0.004,,,,,,,0.0025549,,,,
23591,10.1016/j.joule.2018.04.025,20512,ZEM_Power factor,25331,(Pb0.953Ge0.007Na0.04)Te_ZEM_7419,(Pb0.953Ge0.007Na0.04)Te,300,0.0033333,,,,,,,0.0026183,,,,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,300,0.0033333,,,129720,0.0000077089,,,,,2.4347,0.053475,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,350,0.0028571,,,120120,0.000008325,,1.4874,,,2.2916,0.24239,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,400,0.0025,,,110510,0.000009049,,1.381,,,2.1485,0.43131,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,450,0.0022222,,,100900,0.0000099108,,1.2746,,,2.0054,0.62023,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,500,0.002,,,91298,0.000010953,,1.1682,,,1.8623,0.80915,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,550,0.0018182,,,81692,0.000012241,,1.0617,,,1.7192,0.99807,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,600,0.0016667,,,72085,0.000013873,,0.95532,,,1.5761,1.187,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,650,0.0015385,,,62479,0.000016005,,0.8489,,,1.4331,1.3759,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,700,0.0014286,,,52873,0.000018913,,0.74247,,,1.29,1.5648,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,750,0.0013333,,,43267,0.000023112,,0.63605,,,1.1469,1.7537,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,800,0.00125,,,33660,0.000029709,,0.52963,,,1.0038,1.9427,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,850,0.0011765,,,24054,0.000041573,,0.4232,,,0.86068,2.1316,
27937,10.1038/nature11439,25549,1(b),31806,4 mol% SrTe_ 2 mol% Na: SPS,undefined,900,0.0011111,,,14448,0.000069214,,0.31678,,,0.71759,2.3205,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,300,0.0033333,,,185550,0.0000053894,,1.3182,,,2.6807,0.10993,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,350,0.0028571,,,168280,0.0000059425,,1.2477,,,2.4796,0.27046,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,400,0.0025,,,151010,0.0000066221,,1.1773,,,2.2786,0.43098,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,450,0.0022222,,,133740,0.0000074772,,1.1069,,,2.0775,0.5915,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,500,0.002,,,116470,0.0000085859,,1.0364,,,1.8765,0.75203,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,550,0.0018182,,,99205,0.00001008,,0.96598,,,1.6755,0.91255,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,600,0.0016667,,,81936,0.000012205,,0.89555,,,1.4744,1.0731,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,650,0.0015385,,,64668,0.000015464,,0.82511,,,1.2734,1.2336,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,700,0.0014286,,,47400,0.000021097,,0.75468,,,1.0723,1.3941,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,750,0.0013333,,,30131,0.000033188,,0.68424,,,0.87129,1.5546,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,800,0.00125,,,12863,0.000077742,,0.61381,,,0.67025,1.7152,
27937,10.1038/nature11439,25549,1(b),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,850,0.0011765,,,-4405.3,-0.000227,,0.54337,,,,1.8757,
27937,10.1038/nature11439,25553,2(a),31807,2 mol% SrTe_ 1 mol% Na: ingot,undefined,900,0.0011111,,,-21674,-0.000046138,,,,,,,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,350,0.0028571,,,,,,,,,,0.22328,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,400,0.0025,,,,,,,,,,0.32526,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,450,0.0022222,,,,,,,,,,0.42723,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,500,0.002,,,,,,,,,,0.52921,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,550,0.0018182,,,,,,,,,,0.63119,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,600,0.0016667,,,,,,,,,,0.73317,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,650,0.0015385,,,,,,,,,,0.83515,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,700,0.0014286,,,,,,,,,,0.93712,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,750,0.0013333,,,,,,,,,,1.0391,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,800,0.00125,,,,,,,,,,1.1411,
27937,10.1038/nature11439,25549,1(b),31808,0 mol% SrTe_ 2 mol% Na: ingot,undefined,850,0.0011765,,,,,,,,,,1.2431,
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,350,0.0028571,,,158830,0.000006296,,1.8368,0.0017934,0.00010626,2.962,0.21191,0.0006054693
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,400,0.0025,,,144070,0.0000069411,,1.7227,0.0022267,0.00012432,2.7607,0.32263,0.0008065708
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,450,0.0022222,,,129300,0.000007734,,1.6086,0.0026215,0.00014239,2.5595,0.4609,0.0010242235
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,500,0.002,,,114530,0.0000087313,,1.4945,0.0029485,0.00016045,2.3582,0.62516,0.001250318
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,550,0.0018182,,,99766,0.000010023,,1.3803,0.0031791,0.00017851,2.1569,0.81066,0.0014739209
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,600,0.0016667,,,85000,0.000011765,,1.2662,0.0032847,0.00019658,1.9556,1.0078,0.001679638
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,650,0.0015385,,,70233,0.000014238,,1.1521,0.0032357,0.00021464,1.7543,1.1989,0.0018444394
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,700,0.0014286,,,55466,0.000018029,,1.0379,0.0030034,0.0002327,1.553,1.3538,0.0019339343
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,750,0.0013333,,,40700,0.00002457,,0.92381,0.0025594,0.00025077,1.3518,1.42,0.0018933274
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,800,0.00125,,,25933,0.000038561,,0.80968,0.0018742,0.00026883,1.1505,1.3032,0.0016290309
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,850,0.0011765,,,11166,0.000089558,,0.69556,0.00091903,0.00028689,0.94919,0.82299,0.0009682255
27937,10.1038/nature11439,25553,2(a),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,900,0.0011111,,,-3600.5,-0.00027774,,0.58143,-0.00033485,0.00030496,0.7479,-0.40295,-0.0004477203
27937,10.1038/nature11439,25561,2(d),31810,2 mol% SrTe_ 2 mol% Na: SPS,undefined,300,0.0033333,,,,,,,,,3.1633,,
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,300,0.0033333,,,218480,0.0000045771,,,,,,,
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,350,0.0028571,,,196360,0.0000050927,,2.1486,0.0014822,0.000086882,3.3143,0.15652,0.0004472136
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,400,0.0025,,,174240,0.0000057392,,1.9755,0.0019744,0.00010645,3.0916,0.25545,0.0006386337
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,450,0.0022222,,,152110,0.0000065742,,1.8023,0.0024153,0.00012601,2.869,0.37884,0.0008418613
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,500,0.002,,,129990,0.0000076929,,1.6291,0.0027546,0.00014557,2.6463,0.52046,0.0010409251
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,550,0.0018182,,,107870,0.0000092704,,1.4559,0.0029417,0.00016514,2.4236,0.66758,0.0012137729
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,600,0.0016667,,,85743,0.000011663,,1.2828,0.002925,0.0001847,2.2009,0.7974,0.0013290018
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,650,0.0015385,,,63620,0.000015718,,1.1096,0.0026546,0.00020427,1.9782,0.87225,0.001341927
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,700,0.0014286,,,41497,0.000024098,,0.93642,0.002079,0.00022383,1.7556,0.82895,0.0011842105
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,750,0.0013333,,,19374,0.000051616,,0.76324,0.0011478,0.0002434,1.5329,0.56158,0.0007487768
27937,10.1038/nature11439,25553,2(a),31811,0 mol% SrTe_ 2 mol% Na: SPS,undefined,800,0.00125,,,-2749.2,-0.00036374,,0.59007,-0.0001901,0.00026296,1.3102,-0.11607,-0.0001450924
