sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Doping level,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,500,,,,28862,0.000034648,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32625,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.175,undefined,550,,,,27856,0.000035899,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,300,,,,50550,0.000019782,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,350,,,,46958,0.000021296,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,400,,,,43367,0.000023059,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,450,,,,39775,0.000025141,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,500,,,,36183,0.000027637,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32626,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.25,undefined,550,,,,32592,0.000030682,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,300,,,,75649,0.000013219,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,350,,,,69779,0.000014331,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,400,,,,63908,0.000015647,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,450,,,,58038,0.00001723,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,500,,,,52168,0.000019169,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32627,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.5,undefined,550,,,,46297,0.0000216,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,300,,,,115850,0.0000086319,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,350,,,,103450,0.0000096665,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,400,,,,91046,0.000010983,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,450,,,,78642,0.000012716,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,500,,,,66238,0.000015097,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32628,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.6,undefined,550,,,,53834,0.000018576,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,300,,,,144120,0.0000069387,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,350,,,,127520,0.0000078419,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,400,,,,110910,0.0000090163,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,450,,,,94305,0.000010604,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,500,,,,77699,0.00001287,,,,,,,,,
27908,10.1039/c8ee03374a,26076,Figure 3C,32629,Mg3.05(Sb1-xBix)1.99Te0.01_ x=0.75,undefined,550,,,,61093,0.000016368,,,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,350,3.4466e+25,,,19975,0.000050063,,0.0053679,,0.00089049,-0.00021114,1.0205,0.33681,,0.0008726017
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,400,3.5118e+25,,,20793,0.000048093,,0.0051698,,0.0010154,-0.00022098,0.99531,0.49321,,0.0010201847
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,450,3.577e+25,,,21611,0.000046273,,0.0049716,,0.0011514,-0.00023082,0.97011,0.6496,,0.0011868757
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,500,3.6422e+25,,,22428,0.000044587,,0.0047735,,0.0012989,-0.00024065,0.94491,0.80599,,0.0013746283
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,550,3.7074e+25,,,23246,0.000043018,,0.0045753,,0.0014586,-0.00025049,0.91971,0.96238,,0.0015859347
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,600,3.7726e+25,,,24064,0.000041556,,0.0043772,,0.0016309,-0.00026033,0.89452,1.1188,,0.0018232124
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,650,3.8378e+25,,,24882,0.00004019,,0.004179,,0.001816,-0.00027016,0.86932,1.2752,,0.0020889891
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,700,3.903e+25,,,25700,0.000038911,,0.0039809,,0.0020149,-0.00028,0.84412,1.4316,,0.0023869829
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31107,Mg3.2Sb1.5Bi0.49Te0.01_ 923K_ 2min,undefined,750,3.9681e+25,,,26518,0.00003771,,0.0037827,,0.0022277,-0.00028984,0.81892,1.5879,,0.0027202901
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,350,2.9046e+25,,,41920,0.000023855,,0.007658,,0.0017787,-0.00020599,1.0247,0.65666,,0.0017358251
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,400,2.9905e+25,,,39278,0.00002546,,0.0071283,,0.0019054,-0.00022025,0.99563,0.77734,,0.0019137631
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,450,3.0764e+25,,,36636,0.000027296,,0.0065987,,0.0019736,-0.0002321,0.96655,0.89803,,0.0020419016
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,500,3.1623e+25,,,33994,0.000029417,,0.0060691,,0.0019931,-0.00024214,0.93747,1.0187,,0.0021260414
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,550,3.2483e+25,,,31352,0.000031896,,0.0055394,,0.0019749,-0.00025098,0.90839,1.1394,,0.0021740662
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,600,3.3342e+25,,,28710,0.000034831,,0.0050098,,0.0019293,-0.00025923,0.87931,1.2601,,0.0021941067
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,650,3.4201e+25,,,26068,0.000038361,,0.0044802,,0.0018652,-0.00026749,0.85023,1.3808,,0.0021937593
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,700,3.506e+25,,,23426,0.000042688,,0.0039505,,0.0017895,-0.00027639,0.82115,1.5015,,0.0021792608
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31108,Mg3.2Sb1.5Bi0.49Te0.01_ 973K_ 2min,undefined,750,3.5919e+25,,,20784,0.000048114,,0.0034209,,0.0017061,-0.00028651,0.79207,1.6221,,0.0021539763
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,350,2.6506e+25,,,44181,0.000022634,,0.010415,,0.0018273,-0.00020337,1.0289,0.65917,,0.0017759743
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,400,2.6922e+25,,,41214,0.000024264,,0.0095676,,0.0019666,-0.00021844,1.0017,0.76894,,0.0019632625
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,450,2.7338e+25,,,38247,0.000026146,,0.0087206,,0.0020124,-0.00022938,0.9745,0.8787,,0.002065059
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,500,2.7753e+25,,,35280,0.000028345,,0.0078735,,0.0020004,-0.00023812,0.94731,0.98847,,0.0021116636
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,550,2.8169e+25,,,32312,0.000030948,,0.0070265,,0.0019562,-0.00024605,0.92013,1.0982,,0.0021260039
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,600,2.8585e+25,,,29345,0.000034077,,0.0061794,,0.0018937,-0.00025403,0.89294,1.208,,0.0021207472
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,650,2.9001e+25,,,26378,0.00003791,,0.0053324,,0.0018157,-0.00026236,0.86575,1.3178,,0.0020972567
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,700,2.9417e+25,,,23411,0.000042715,,0.0044854,,0.0017173,-0.00027084,0.83856,1.4275,,0.0020479155
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31109,Mg3.2Sb1.5Bi0.49Te0.01_ 1023K_ 2min,undefined,750,2.9833e+25,,,20444,0.000048914,,0.0036383,,0.0015881,-0.00027871,0.81137,1.5373,,0.0019573068
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,350,2.8399e+25,,,48034,0.000020819,,0.010635,,0.0019559,-0.00020179,1.0319,0.69199,,0.0018954356
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,400,2.9247e+25,,,44302,0.000022572,,0.0096706,,0.0019894,-0.00021191,1.0019,0.79391,,0.0019856273
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,450,3.0094e+25,,,40571,0.000024648,,0.0087062,,0.0020002,-0.00022204,0.972,0.89583,,0.0020578189
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,500,3.0942e+25,,,36840,0.000027144,,0.0077418,,0.0019858,-0.00023217,0.94206,0.99775,,0.0021079337
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,550,3.1789e+25,,,33108,0.000030204,,0.0067774,,0.0019437,-0.0002423,0.91211,1.0997,,0.002130993
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,600,3.2637e+25,,,29377,0.00003404,,0.0058129,,0.0018719,-0.00025243,0.88217,1.2016,,0.0021219266
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,650,3.3484e+25,,,25646,0.000038992,,0.0048485,,0.001768,-0.00026256,0.85222,1.3035,,0.0020745817
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,700,3.4332e+25,,,21915,0.000045631,,0.0038841,,0.0016296,-0.00027269,0.82228,1.4054,,0.0019818067
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31110,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 2min,undefined,750,3.5179e+25,,,18183,0.000054996,,0.0029197,,0.0014544,-0.00028282,0.79234,1.5074,,0.0018355756
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,350,2.7873e+25,,,50236,0.000019906,,0.011047,,0.0020692,-0.00020295,1.0502,0.71349,,0.0019702914
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,400,2.8647e+25,,,45967,0.000021755,,0.010022,,0.0020939,-0.00021343,1.0189,0.80627,,0.0020550594
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,450,2.9422e+25,,,41698,0.000023982,,0.0089964,,0.0020906,-0.00022391,0.98754,0.89906,,0.0021169775
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,500,3.0197e+25,,,37429,0.000026717,,0.0079711,,0.0020563,-0.00023439,0.9562,0.99185,,0.0021504915
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,550,3.0972e+25,,,33160,0.000030157,,0.0069457,,0.0019883,-0.00024487,0.92485,1.0846,,0.0021498621
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,600,3.1746e+25,,,28891,0.000034613,,0.0059204,,0.0018838,-0.00025535,0.89351,1.1774,,0.0021083144
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,650,3.2521e+25,,,24622,0.000040614,,0.0048951,,0.0017401,-0.00026584,0.86217,1.2702,,0.0020182795
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,700,3.3296e+25,,,20353,0.000049133,,0.0038698,,0.001554,-0.00027632,0.83083,1.363,,0.0018704187
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31111,Mg3.2Sb1.5Bi0.49Te0.01_ 1073K_ 30min,undefined,750,3.407e+25,,,16084,0.000062174,,0.0028445,,0.001323,-0.0002868,0.79948,1.4558,,0.0016548256
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,350,,,,18329,0.000054558,,0.0051767,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,400,,,,19086,0.000052394,,0.0052668,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,450,,,,19842,0.000050398,,0.0053569,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,500,,,,20599,0.000048546,,0.0054469,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,550,,,,21356,0.000046825,,0.005537,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,600,,,,22112,0.000045224,,0.005627,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,650,,,,22869,0.000043727,,0.0057171,,,,,,,
27909,10.1021/acsenergylett.7b00742,24963,Figure 1A,31112,Tamaki et al. Ref [46],undefined,700,,,,23626,0.000042326,,0.0058071,,,,,,,
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,350,,,,13898,0.000071955,,0.0022563,,0.00062971,-0.00021286,0.90492,0.23806,2.6497e+25,0.0006958737
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,400,,,,14935,0.000066958,,0.002541,,0.00074424,-0.00022323,0.88317,0.43572,2.682e+25,0.0008426917
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,450,,,,16139,0.000061961,,0.0028257,,0.00088061,-0.00023359,0.86143,0.63337,2.7142e+25,0.0010222653
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,500,,,,17555,0.000056965,,0.0031104,,0.0010448,-0.00024396,0.83968,0.83103,2.7465e+25,0.0012442835
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,550,,,,19243,0.000051968,,0.0033951,,0.0012447,-0.00025433,0.81794,1.0287,2.7788e+25,0.0015217498
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,600,,,,21289,0.000046972,,0.0036798,,0.0014916,-0.0002647,0.7962,1.2263,2.811e+25,0.0018733986
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,650,,,,23824,0.000041975,,0.0039645,,0.0018025,-0.00027506,0.77445,1.424,2.8433e+25,0.0023274582
27910,10.1063/1.5016488,24991,Figure 2A,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,700,,,,27043,0.000036978,,0.0042492,,0.0022032,-0.00028543,0.75271,1.6217,2.8755e+25,0.0029270237
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,50,,,,,,,0.00054805,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,100,,,,,,,0.00083275,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,150,,,,,,,0.0011175,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,200,,,,,,,0.0014022,,,,,,2.5529e+25,
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,250,,,,,,,0.0016869,,,,,,2.5852e+25,
27910,10.1063/1.5016488,24994,Figure 3E,31137,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 873 K,undefined,300,,,,,,,0.0019716,,,,,,2.6175e+25,
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,350,,,,44195,0.000022627,,0.01221,,0.0020081,-0.00021316,0.89253,0.77631,2.6823e+25,0.0022498964
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,400,,,,38973,0.000025659,,0.010918,,0.0019348,-0.00022281,0.86473,0.91324,2.7517e+25,0.0022374614
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,450,,,,34854,0.000028691,,0.0096251,,0.0018834,-0.00023246,0.83693,1.0502,2.8211e+25,0.0022503674
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,500,,,,31522,0.000031724,,0.0083326,,0.0018477,-0.00024211,0.80913,1.1871,2.8905e+25,0.0022835638
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,550,,,,28772,0.000034756,,0.0070401,,0.0018237,-0.00025176,0.78133,1.324,2.96e+25,0.002334097
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,600,,,,26463,0.000037788,,0.0057476,,0.0018084,-0.00026141,0.75353,1.461,3.0294e+25,0.0023999044
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,650,,,,24497,0.000040821,,0.0044551,,0.0017999,-0.00027106,0.72573,1.5979,3.0988e+25,0.0024801235
27910,10.1063/1.5016488,24991,Figure 2A,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,700,,,,22803,0.000043853,,0.0031626,,0.0017968,-0.00028071,0.69793,1.7349,3.1683e+25,0.0025744702
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,50,,,,,,,0.019965,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,100,,,,,,,0.018673,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,150,,,,,,,0.01738,,,,,,,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,200,,,,,,,0.016088,,,,,,2.474e+25,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,250,,,,,,,0.014795,,,,,,2.5434e+25,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,300,,,,,,,0.013503,,,,,,2.6128e+25,
27910,10.1063/1.5016488,24994,Figure 3E,31138,Mg3.2Sb1.5Bi0.49Te0.01 sintered at 1123 K,undefined,750,,,,,,,0.0018701,,,,,,3.2377e+25,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,350,,,,,,,,,,,,0.3658,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,400,,,,,,,,,,,,0.63,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,450,,,,,,,,,,,,0.8942,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,500,,,,,,,,,,,,1.1584,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,550,,,,,,,,,,,,1.4226,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,600,,,,,,,,,,,,1.6868,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,650,,,,,,,,,,,,1.951,,
27910,10.1063/1.5016488,24995,Figure 4A,31139,PbTe (Ref. 4),undefined,700,,,,,,,,,,,,2.2152,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,350,,,,,,,,,,,,0.95547,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,400,,,,,,,,,,,,1.1089,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,450,,,,,,,,,,,,1.2623,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,500,,,,,,,,,,,,1.4158,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,550,,,,,,,,,,,,1.5692,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,600,,,,,,,,,,,,1.7227,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,650,,,,,,,,,,,,1.8761,,
27910,10.1063/1.5016488,24995,Figure 4A,31140,SnSe (Ref. 3),undefined,700,,,,,,,,,,,,2.0295,,
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,350,,,,121060,0.0000082607,,,,0.0040662,-0.00018327,2.6211,0.5584,,0.0015513334
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,400,,,,110130,0.0000090803,,,,0.0040734,-0.00019232,2.5723,0.65945,,0.0015835633
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,450,,,,101010,0.0000099,,,,0.0040963,-0.00020138,2.5234,0.7605,,0.0016233257
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,500,,,,93284,0.00001072,,,,0.0041307,-0.00021043,2.4745,0.86155,,0.0016693069
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,550,,,,86663,0.000011539,,,,0.0041747,-0.00021948,2.4256,0.9626,,0.0017210999
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,600,,,,80913,0.000012359,,,,0.0042258,-0.00022853,2.3767,1.0636,,0.0017780115
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,650,,,,75878,0.000013179,,,,0.0042829,-0.00023758,2.3278,1.1647,,0.0018398917
27911,10.1016/j.actamat.2016.10.077,24972,1(a),31120,Mg2Sn0.75-xBixGe0.25_ x=0.01,,700,,,,71439,0.000013998,,,,0.0043454,-0.00024663,2.2789,1.2657,,0.0019067971
